customer_id,loan_type_id,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,default_flag
1,2,2985586,14.72,60,49759.77,2025-03-07,2030-02-09,False
8,2,3435426,12.12,12,286285.5,2020-10-21,2021-10-16,False
2,1,2327788,7.12,180,12932.16,2023-11-05,2038-08-18,False
5,3,2969918,11.55,240,12374.66,2016-09-13,2036-05-31,False
8,5,2950623,7.93,180,16392.35,2023-02-13,2037-11-26,False
2,1,4312140,7.95,24,179672.5,2021-12-08,2023-11-28,False
6,3,2049214,15.3,36,56922.61,2022-01-09,2024-12-24,False
5,5,889633,13.19,48,18534.02,2020-05-12,2024-04-21,False
4,5,105735,8.49,240,440.56,2022-08-03,2042-04-20,False
5,1,4812025,7.41,36,133667.36,2022-12-14,2025-11-28,False
3,5,667454,8.04,12,55621.17,2021-09-04,2022-08-30,False
5,3,4183904,12.06,84,49808.38,2021-03-07,2028-01-30,False
3,5,2259321,8.4,48,47069.19,2022-04-13,2026-03-23,False
10,5,1606754,7.45,360,4463.21,2019-06-23,2049-01-16,False
2,3,3643668,8.69,48,75909.75,2021-02-25,2025-02-04,False
1,1,947843,8.99,60,15797.38,2026-06-29,2031-06-03,False
4,2,689487,13.65,24,28728.62,2018-02-05,2020-01-26,False
2,4,3181738,9.96,36,88381.61,2021-05-01,2024-04-15,False
8,5,878785,12.15,12,73232.08,2021-07-02,2022-06-27,True
8,5,925204,8.49,24,38550.17,2026-06-08,2028-05-28,False
2,1,1854110,14.51,120,15450.92,2022-10-24,2032-09-01,False
8,3,78881,10.3,360,219.11,2023-05-22,2052-12-15,False
1,1,1215017,13.28,36,33750.47,2021-06-27,2024-06-11,False
5,3,151694,7.72,240,632.06,2017-12-09,2037-08-26,False
4,4,315361,8.36,360,876.0,2024-10-05,2054-05-01,False
6,1,2553853,10.74,180,14188.07,2023-01-20,2037-11-02,False
4,1,3116620,12.0,84,37102.62,2021-05-03,2028-03-27,True
2,4,719301,12.43,12,59941.75,2018-12-09,2019-12-04,False
10,1,118831,7.89,24,4951.29,2023-06-06,2025-05-26,False
3,2,3678227,14.45,36,102172.97,2022-12-19,2025-12-03,False
8,5,2735119,13.93,84,32560.94,2023-08-12,2030-07-06,False
3,2,2239083,12.14,36,62196.75,2018-02-04,2021-01-19,True
8,4,3887660,15.8,24,161985.83,2019-12-28,2021-12-17,False
2,5,500818,11.56,36,13911.61,2023-12-24,2026-12-08,False
2,1,1840647,14.04,180,10225.82,2019-10-19,2034-08-01,False
5,5,4877105,8.54,240,20321.27,2021-08-16,2041-05-03,False
3,4,2009545,9.41,240,8373.1,2016-10-05,2036-06-22,True
1,5,2441226,15.53,180,13562.37,2017-12-16,2032-09-28,False
5,3,2126497,15.18,240,8860.4,2022-04-13,2041-12-29,False
5,4,4726358,12.67,240,19693.16,2020-08-26,2040-05-13,False
9,3,383180,14.34,60,6386.33,2019-04-27,2024-03-31,False
6,4,757609,9.46,60,12626.82,2021-05-10,2026-04-14,False
10,4,4392383,9.78,48,91507.98,2024-06-10,2028-05-20,False
2,4,2722973,7.83,240,11345.72,2017-07-26,2037-04-12,False
4,1,1445937,13.85,60,24098.95,2021-08-15,2026-07-20,False
10,5,891301,9.15,240,3713.75,2022-06-23,2042-03-10,False
8,2,4782545,7.74,60,79709.08,2024-03-26,2029-02-28,False
5,5,3302066,16.0,120,27517.22,2017-06-12,2027-04-21,False
2,4,557870,13.28,12,46489.17,2017-08-23,2018-08-18,False
5,3,1041360,14.18,180,5785.33,2019-02-16,2033-11-29,False
3,3,2370851,8.39,36,65856.97,2022-07-06,2025-06-20,False
9,5,3640899,13.73,360,10113.61,2021-06-17,2051-01-11,False
1,3,1094866,10.41,180,6082.59,2019-09-13,2034-06-26,False
7,3,2934960,15.94,360,8152.67,2023-07-13,2053-02-05,False
8,3,4186155,13.15,360,11628.21,2023-01-20,2052-08-15,False
1,3,2650877,13.47,240,11045.32,2021-11-19,2041-08-06,False
6,4,3011345,9.36,180,16729.69,2017-05-18,2032-02-29,False
4,2,453577,12.7,180,2519.87,2018-02-04,2032-11-17,False
7,3,1278735,7.62,240,5328.06,2025-11-27,2045-08-14,False
7,5,2418400,15.2,360,6717.78,2018-10-26,2048-05-21,False
10,1,1783390,8.44,360,4953.86,2018-09-02,2048-03-28,False
6,5,3502259,14.1,120,29185.49,2025-05-25,2035-04-03,False
2,3,1320574,13.93,12,110047.83,2019-05-31,2020-05-25,False
2,5,1377973,13.45,360,3827.7,2017-12-07,2047-07-03,False
4,3,3117025,14.62,12,259752.08,2026-04-13,2027-04-08,False
8,5,1229735,11.65,24,51238.96,2022-03-15,2024-03-04,False
4,5,3167216,12.97,120,26393.47,2017-11-07,2027-09-16,False
5,2,768450,15.09,240,3201.88,2021-12-13,2041-08-30,True
7,5,815708,14.97,240,3398.78,2017-03-09,2036-11-24,False
3,4,3123771,12.43,180,17354.28,2019-04-07,2034-01-18,False
10,4,4638924,14.35,12,386577.0,2019-11-30,2020-11-24,False
7,4,3807171,10.87,48,79316.06,2021-09-28,2025-09-07,False
4,4,1105567,14.49,84,13161.51,2024-11-16,2031-10-11,False
5,3,2412891,7.27,180,13404.95,2017-05-23,2032-03-05,False
7,5,1463926,14.79,360,4066.46,2024-08-10,2054-03-06,False
8,1,2413227,12.43,180,13406.82,2019-07-27,2034-05-09,True
3,3,162018,15.1,84,1928.79,2025-02-16,2032-01-11,True
7,2,1587759,13.7,12,132313.25,2018-05-03,2019-04-28,False
3,4,4018716,14.59,120,33489.3,2026-02-14,2035-12-24,False
5,5,2728615,13.99,60,45476.92,2018-10-09,2023-09-13,False
8,2,2835925,11.7,12,236327.08,2024-08-14,2025-08-09,False
1,4,4519893,13.31,36,125552.58,2018-07-16,2021-06-30,False
1,2,1449881,11.86,240,6041.17,2018-03-07,2037-11-22,False
1,1,849808,11.15,12,70817.33,2016-10-24,2017-10-19,False
4,4,4156933,14.13,12,346411.08,2017-12-02,2018-11-27,False
9,2,2940732,12.88,12,245061.0,2017-04-06,2018-04-01,False
9,1,3392031,12.46,120,28266.92,2021-03-20,2031-01-27,False
6,3,1870655,11.5,12,155887.92,2022-06-27,2023-06-22,False
7,1,703777,7.06,120,5864.81,2024-05-02,2034-03-11,False
4,1,3273161,8.72,360,9092.11,2017-01-27,2046-08-23,False
3,5,725334,14.02,120,6044.45,2019-08-17,2029-06-25,False
1,2,1772361,14.07,180,9846.45,2018-04-15,2033-01-26,False
3,5,4739354,14.06,180,26329.74,2025-04-17,2040-01-29,False
1,3,2499380,12.38,360,6942.72,2026-01-13,2055-08-09,False
10,5,971161,8.4,240,4046.5,2018-10-25,2038-07-12,False
6,1,1280664,8.85,36,35574.0,2025-07-14,2028-06-28,False
4,1,3435918,10.65,120,28632.65,2025-10-02,2035-08-11,False
5,3,2592924,13.61,84,30868.14,2017-05-02,2024-03-26,False
2,5,1482727,9.29,84,17651.51,2024-10-12,2031-09-06,False
2,2,4862530,9.79,120,40521.08,2018-11-01,2028-09-09,False
1,3,74476,9.09,120,620.63,2021-09-11,2031-07-21,False
10,2,4073560,12.79,24,169731.67,2021-08-24,2023-08-14,False
10,5,3249837,12.89,60,54163.95,2023-06-09,2028-05-13,False
7,2,1599595,15.52,24,66649.79,2021-10-28,2023-10-18,False
4,4,955374,9.17,84,11373.5,2023-05-06,2030-03-30,False
10,4,505947,14.66,36,14054.08,2024-12-28,2027-12-13,False
6,5,3630480,12.57,12,302540.0,2019-03-07,2020-03-01,False
9,3,1106661,8.07,12,92221.75,2021-10-24,2022-10-19,False
5,4,151838,13.88,360,421.77,2017-02-04,2046-08-31,False
2,4,2198093,15.81,24,91587.21,2024-05-21,2026-05-11,False
5,3,871245,12.4,60,14520.75,2025-08-19,2030-07-24,False
3,4,2966765,9.86,24,123615.21,2023-02-23,2025-02-12,False
9,1,692049,14.46,48,14417.69,2026-04-06,2030-03-16,False
10,2,2579374,11.64,48,53736.96,2020-08-21,2024-07-31,False
2,5,3588659,14.04,48,74763.73,2019-04-29,2023-04-08,False
5,3,2183431,7.58,60,36390.52,2017-03-28,2022-03-02,True
7,5,2374481,13.22,240,9893.67,2016-07-16,2036-04-02,False
5,4,2232371,11.18,12,186030.92,2024-11-22,2025-11-17,False
7,5,4188929,7.01,180,23271.83,2025-08-23,2040-06-05,False
7,4,1880783,10.08,48,39182.98,2020-11-08,2024-10-18,False
3,1,1958818,8.61,12,163234.83,2023-11-07,2024-11-01,False
3,2,3928148,10.38,12,327345.67,2026-05-17,2027-05-12,False
9,3,3132999,13.06,240,13054.16,2025-03-13,2044-11-28,False
9,3,2283584,7.09,120,19029.87,2025-01-27,2034-12-06,False
5,1,2707338,13.15,240,11280.58,2017-12-08,2037-08-25,False
8,5,2945188,7.76,48,61358.08,2020-04-15,2024-03-25,False
1,2,4661939,9.78,12,388494.92,2018-01-08,2019-01-03,False
2,4,3227681,9.77,48,67243.35,2018-10-20,2022-09-29,False
6,2,821758,9.91,48,17119.96,2021-02-11,2025-01-21,False
3,5,2102963,12.33,120,17524.69,2025-09-21,2035-07-31,False
5,3,3546240,14.99,60,59104.0,2025-12-23,2030-11-27,False
5,5,2772345,11.93,84,33004.11,2018-08-16,2025-07-10,False
6,5,2603018,8.47,360,7230.61,2020-02-11,2049-09-06,False
1,5,1913894,15.77,84,22784.45,2018-12-03,2025-10-27,False
6,2,3848770,12.43,180,21382.06,2016-12-24,2031-10-07,False
9,2,742078,14.39,360,2061.33,2018-06-15,2048-01-09,False
3,1,4613408,11.28,24,192225.33,2016-08-09,2018-07-30,True
6,2,94744,13.67,36,2631.78,2024-10-06,2027-09-21,False
9,4,3936411,13.83,60,65606.85,2025-06-13,2030-05-18,False
8,4,3674063,13.81,36,102057.31,2021-06-06,2024-05-21,False
5,1,4657524,14.86,12,388127.0,2020-03-11,2021-03-06,False
5,3,1705823,9.66,360,4738.4,2018-04-13,2047-11-07,False
10,5,3400454,7.73,84,40481.6,2024-12-21,2031-11-15,False
6,5,3840549,13.07,36,106681.92,2024-04-16,2027-04-01,True
6,4,3835639,15.5,120,31963.66,2025-05-10,2035-03-19,True
3,4,4619416,15.01,60,76990.27,2024-07-14,2029-06-18,False
10,4,2626464,10.69,180,14591.47,2022-01-25,2036-11-07,True
3,2,2157350,8.26,180,11985.28,2026-04-28,2041-02-08,False
6,4,2479711,9.29,24,103321.29,2019-09-10,2021-08-30,False
8,5,1991330,11.38,12,165944.17,2025-07-26,2026-07-21,False
3,5,518082,15.71,12,43173.5,2017-09-18,2018-09-13,False
7,1,2475945,8.81,84,29475.54,2019-10-19,2026-09-12,False
2,3,4479770,15.14,120,37331.42,2018-12-17,2028-10-25,False
8,1,1297073,15.13,360,3602.98,2020-02-13,2049-09-08,False
2,1,4792774,10.88,48,99849.46,2021-01-01,2024-12-11,False
8,5,4554802,13.69,240,18978.34,2017-05-22,2037-02-06,False
5,4,330835,10.16,24,13784.79,2022-10-06,2024-09-25,False
3,2,785973,12.8,12,65497.75,2025-03-08,2026-03-03,False
6,4,1341738,11.9,240,5590.57,2024-02-14,2043-11-01,False
10,1,2069802,8.1,36,57494.5,2021-06-10,2024-05-25,True
2,2,3773721,12.1,36,104825.58,2022-07-10,2025-06-24,False
9,4,102739,10.43,24,4280.79,2019-06-21,2021-06-10,False
9,2,4752799,13.97,36,132022.19,2024-04-19,2027-04-04,False
6,1,1261103,14.91,12,105091.92,2025-10-14,2026-10-09,False
1,3,1244765,11.69,360,3457.68,2018-07-01,2048-01-25,False
9,2,4911813,10.0,180,27287.85,2016-09-26,2031-07-10,False
2,4,2150971,12.88,84,25606.8,2023-03-22,2030-02-13,False
7,2,3011981,7.32,84,35856.92,2020-12-07,2027-11-01,False
2,5,2235077,11.82,120,18625.64,2016-10-28,2026-09-06,False
1,2,1718666,15.14,60,28644.43,2024-01-06,2028-12-10,False
3,5,2283488,13.49,12,190290.67,2021-07-30,2022-07-25,False
2,4,1627590,10.4,12,135632.5,2019-05-04,2020-04-28,False
9,4,3458920,15.69,24,144121.67,2024-04-26,2026-04-16,False
8,1,3556932,7.15,120,29641.1,2024-03-03,2034-01-10,True
8,2,4077634,8.34,240,16990.14,2018-02-16,2037-11-03,False
7,2,3273976,7.38,120,27283.13,2017-08-24,2027-07-03,False
8,4,4770040,9.19,360,13250.11,2022-10-01,2052-04-26,False
1,3,4526760,12.23,360,12574.33,2017-01-06,2046-08-02,False
5,5,4645216,15.74,24,193550.67,2022-03-05,2024-02-23,False
10,2,152280,10.84,240,634.5,2017-12-21,2037-09-07,True
10,2,1697660,14.5,48,35367.92,2024-08-19,2028-07-29,False
10,5,3308864,9.19,240,13786.93,2017-06-18,2037-03-05,False
5,5,2664831,14.0,84,31724.18,2025-04-19,2032-03-13,False
2,4,2832609,10.94,24,118025.38,2017-06-27,2019-06-17,False
6,1,1158808,15.13,180,6437.82,2023-04-01,2038-01-12,False
3,5,412354,12.95,120,3436.28,2020-07-28,2030-06-06,False
6,2,2876612,8.01,24,119858.83,2018-12-05,2020-11-24,False
4,2,2917335,15.84,180,16207.42,2025-10-27,2040-08-09,False
2,3,2088816,8.46,24,87034.0,2023-01-17,2025-01-06,False
6,1,1709909,15.77,48,35623.1,2025-10-27,2029-10-06,False
10,1,2839446,11.97,60,47324.1,2022-12-15,2027-11-19,True
9,5,2164465,11.04,120,18037.21,2024-04-15,2034-02-22,False
9,5,270494,15.85,60,4508.23,2016-07-04,2021-06-08,False
10,4,4335884,7.11,84,51617.67,2021-10-20,2028-09-13,False
6,2,148361,10.33,180,824.23,2017-01-23,2031-11-06,False
1,2,3829926,10.07,360,10638.68,2022-04-11,2051-11-05,False
6,3,1885101,15.09,360,5236.39,2021-11-26,2051-06-22,False
3,2,174757,11.47,84,2080.44,2024-04-20,2031-03-15,False
1,5,2852873,13.45,24,118869.71,2016-07-06,2018-06-26,False
1,1,4705853,7.41,120,39215.44,2018-10-16,2028-08-24,False
9,5,2707907,11.03,240,11282.95,2017-01-23,2036-10-10,False
2,2,1477630,11.37,360,4104.53,2023-07-17,2053-02-09,False
6,4,1643615,14.83,48,34241.98,2017-10-02,2021-09-11,False
1,5,949790,9.3,60,15829.83,2022-01-27,2027-01-01,False
4,1,2344222,8.3,360,6511.73,2022-05-23,2051-12-17,False
6,2,4392641,7.06,12,366053.42,2025-03-17,2026-03-12,False
8,3,666265,7.53,24,27761.04,2018-02-20,2020-02-10,False
6,2,3384881,11.61,12,282073.42,2024-06-08,2025-06-03,False
9,3,2613896,11.87,36,72608.22,2017-03-28,2020-03-12,False
5,5,2545234,15.28,120,21210.28,2023-07-22,2033-05-30,False
7,1,2515375,11.97,60,41922.92,2024-10-24,2029-09-28,False
8,3,3293000,7.11,12,274416.67,2026-05-06,2027-05-01,False
8,5,1495737,15.44,84,17806.39,2024-06-23,2031-05-18,False
9,4,4398968,7.78,60,73316.13,2021-01-11,2025-12-16,False
1,2,3248240,8.98,48,67671.67,2023-09-18,2027-08-28,False
1,4,1165757,8.39,24,48573.21,2018-05-20,2020-05-09,False
2,4,595053,11.44,12,49587.75,2018-05-20,2019-05-15,False
9,2,2835213,12.85,48,59066.94,2025-01-07,2028-12-17,True
7,2,3807604,11.0,60,63460.07,2020-07-15,2025-06-19,False
1,1,582190,12.72,24,24257.92,2025-05-03,2027-04-23,False
1,1,3811415,9.55,24,158808.96,2017-01-06,2018-12-27,True
4,1,2448102,14.06,48,51002.12,2023-10-20,2027-09-29,False
9,1,1449425,14.56,60,24157.08,2021-11-19,2026-10-24,False
7,4,223407,14.67,48,4654.31,2024-01-24,2028-01-03,False
6,2,291039,9.35,120,2425.32,2025-02-11,2034-12-21,False
5,2,4726008,7.14,24,196917.0,2023-05-03,2025-04-22,False
10,5,2320327,14.58,36,64453.53,2016-10-27,2019-10-12,False
4,3,3101324,8.47,240,12922.18,2019-01-04,2038-09-21,False
2,2,4515753,7.81,240,18815.64,2024-08-18,2044-05-05,False
3,2,112242,11.33,12,9353.5,2020-06-13,2021-06-08,False
10,1,2121443,14.08,24,88393.46,2019-02-15,2021-02-04,False
8,1,3307431,9.18,48,68904.81,2020-04-08,2024-03-18,False
8,2,1339934,12.77,48,27915.29,2020-09-03,2024-08-13,False
2,3,350268,9.64,60,5837.8,2017-10-02,2022-09-06,False
7,3,4724789,14.25,240,19686.62,2025-10-14,2045-07-01,False
4,5,2508014,15.8,360,6966.71,2025-09-09,2055-04-05,False
8,1,3817327,9.77,84,45444.37,2022-06-22,2029-05-16,False
10,2,4148740,11.43,12,345728.33,2025-10-15,2026-10-10,False
8,4,1705159,15.43,48,35524.15,2020-02-24,2024-02-03,False
10,2,2275412,7.76,36,63205.89,2023-08-04,2026-07-19,False
2,4,2569212,11.74,36,71367.0,2016-10-17,2019-10-02,True
9,4,3966737,14.37,180,22037.43,2024-04-14,2039-01-26,True
5,1,3406179,9.71,48,70962.06,2020-08-13,2024-07-23,False
2,2,4079460,9.38,120,33995.5,2019-01-09,2028-11-17,False
5,5,1680062,9.21,48,35001.29,2021-01-16,2024-12-26,False
7,3,3658537,14.08,120,30487.81,2022-02-08,2031-12-18,False
2,5,4554477,9.48,24,189769.88,2025-02-21,2027-02-11,False
7,3,977702,15.51,12,81475.17,2019-11-09,2020-11-03,False
6,2,782439,12.47,180,4346.88,2023-05-24,2038-03-06,False
6,5,2852114,10.31,180,15845.08,2018-06-07,2033-03-20,False
6,2,2534604,8.23,24,105608.5,2018-01-11,2020-01-01,True
4,4,1374400,8.04,360,3817.78,2021-10-17,2051-05-13,False
8,5,2675435,9.29,12,222952.92,2022-05-30,2023-05-25,False
1,2,2772519,7.95,24,115521.62,2020-02-25,2022-02-14,False
5,5,4032366,14.03,84,48004.36,2020-09-15,2027-08-10,True
6,1,763286,14.23,48,15901.79,2018-10-25,2022-10-04,False
6,4,3366420,13.18,360,9351.17,2023-07-27,2053-02-19,False
2,3,3022969,14.47,120,25191.41,2018-11-06,2028-09-14,False
3,3,796697,10.34,12,66391.42,2024-04-10,2025-04-05,False
9,4,2293302,9.53,36,63702.83,2024-05-06,2027-04-21,False
2,2,1189610,11.98,120,9913.42,2017-05-26,2027-04-04,False
4,5,1297624,14.16,240,5406.77,2017-05-02,2037-01-17,False
8,2,1068357,13.75,24,44514.88,2019-11-12,2021-11-01,False
5,2,1670564,7.95,84,19887.67,2017-02-13,2024-01-08,False
8,5,1250756,11.48,180,6948.64,2018-11-09,2033-08-22,False
4,1,1238705,11.51,60,20645.08,2021-06-06,2026-05-11,False
1,1,738906,12.07,120,6157.55,2021-01-06,2030-11-15,False
4,1,4288623,13.53,120,35738.53,2024-05-21,2034-03-30,False
6,5,910608,14.74,36,25294.67,2018-11-23,2021-11-07,False
2,3,892174,14.41,48,18586.96,2024-12-11,2028-11-20,False
8,1,2081372,8.87,120,17344.77,2021-12-31,2031-11-09,False
9,3,3254966,13.56,12,271247.17,2024-09-11,2025-09-06,False
5,2,4573655,10.68,60,76227.58,2026-01-10,2030-12-15,False
8,4,3790543,15.8,36,105292.86,2022-09-08,2025-08-23,False
6,1,3590574,8.08,60,59842.9,2021-01-18,2025-12-23,False
6,3,908610,13.46,240,3785.88,2020-12-10,2040-08-27,False
2,3,463473,12.12,48,9655.69,2021-01-08,2024-12-18,False
10,4,4776900,9.29,24,199037.5,2022-03-19,2024-03-08,False
10,2,658756,8.24,48,13724.08,2019-03-29,2023-03-08,False
5,3,4340121,14.6,120,36167.68,2017-04-23,2027-03-02,False
3,2,4210173,14.94,120,35084.78,2022-08-22,2032-06-30,False
4,5,789187,10.13,48,16441.4,2021-02-03,2025-01-13,False
5,4,2750612,10.32,180,15281.18,2018-09-21,2033-07-04,False
6,3,2363463,8.74,48,49238.81,2019-01-01,2022-12-11,False
2,3,1503168,8.13,180,8350.93,2020-06-02,2035-03-16,False
8,2,2706926,14.5,120,22557.72,2026-05-25,2036-04-02,False
9,2,2723099,7.37,12,226924.92,2024-05-17,2025-05-12,False
5,4,654601,8.49,360,1818.34,2022-07-10,2052-02-03,False
5,3,2077582,8.06,120,17313.18,2018-07-18,2028-05-26,False
7,4,4074212,7.59,360,11317.26,2022-09-22,2052-04-17,True
7,5,2373081,15.07,36,65918.92,2019-10-19,2022-10-03,False
4,1,2118462,14.42,36,58846.17,2024-06-27,2027-06-12,False
3,2,2738998,9.58,48,57062.46,2023-02-08,2027-01-18,False
1,2,969694,8.62,84,11543.98,2018-11-23,2025-10-17,False
10,5,2806500,14.46,240,11693.75,2017-02-09,2036-10-27,False
6,3,4393424,10.99,12,366118.67,2019-02-17,2020-02-12,False
2,3,4140039,14.45,12,345003.25,2020-02-14,2021-02-08,False
9,3,3993269,12.66,120,33277.24,2017-04-28,2027-03-07,True
7,5,1587464,13.21,48,33072.17,2018-08-24,2022-08-03,False
6,3,2308376,7.37,240,9618.23,2023-09-15,2043-06-02,False
7,5,1145056,11.28,120,9542.13,2023-07-21,2033-05-29,False
9,5,3676756,7.31,60,61279.27,2025-01-10,2029-12-15,False
9,2,1113772,15.56,180,6187.62,2026-05-22,2041-03-04,False
4,4,3019786,15.39,180,16776.59,2022-05-25,2037-03-07,False
2,1,4421466,12.71,12,368455.5,2021-04-01,2022-03-27,True
10,2,2146338,15.39,84,25551.64,2022-11-26,2029-10-20,False
10,3,2315434,13.94,60,38590.57,2020-01-23,2024-12-27,False
8,4,4453916,10.87,12,371159.67,2022-01-05,2022-12-31,False
6,2,3487157,14.86,12,290596.42,2020-07-24,2021-07-19,False
6,1,371567,10.16,60,6192.78,2020-01-26,2024-12-30,False
4,3,4369206,9.48,24,182050.25,2025-04-11,2027-04-01,False
3,5,4342955,13.36,36,120637.64,2020-09-18,2023-09-03,False
3,2,2233914,7.05,48,46539.88,2023-07-23,2027-07-02,False
1,4,4222872,15.78,360,11730.2,2026-04-03,2055-10-28,True
7,4,172908,13.52,360,480.3,2021-12-10,2051-07-06,False
2,3,881832,12.22,24,36743.0,2025-10-16,2027-10-06,False
3,2,1739286,12.69,84,20705.79,2024-08-25,2031-07-20,False
7,1,3496849,13.95,120,29140.41,2020-11-18,2030-09-27,False
8,2,4347092,12.44,180,24150.51,2017-12-15,2032-09-27,False
2,1,296670,9.9,240,1236.12,2024-01-14,2043-10-01,False
10,5,2176461,9.5,36,60457.25,2022-05-24,2025-05-08,False
9,3,2605556,12.74,120,21712.97,2026-04-18,2036-02-25,False
3,5,4500695,15.09,180,25003.86,2019-09-19,2034-07-02,False
5,3,1225764,15.74,48,25536.75,2026-05-28,2030-05-07,False
4,3,3164750,10.14,360,8790.97,2025-06-01,2054-12-26,False
8,1,3126884,15.86,180,17371.58,2026-05-07,2041-02-17,False
7,3,580986,10.3,36,16138.5,2022-02-12,2025-01-27,False
3,3,182642,11.88,24,7610.08,2017-01-15,2019-01-05,False
10,2,4130427,15.65,360,11473.41,2021-03-03,2050-09-27,True
1,4,4549090,11.32,48,94772.71,2026-04-17,2030-03-27,False
2,4,1436399,11.87,48,29924.98,2023-07-06,2027-06-15,False
9,5,339709,13.2,12,28309.08,2026-05-12,2027-05-07,False
1,3,986306,9.86,240,4109.61,2019-12-03,2039-08-20,False
5,1,3653045,10.93,24,152210.21,2021-04-24,2023-04-14,True
6,5,2690303,10.8,60,44838.38,2021-04-04,2026-03-09,False
10,4,4620174,13.85,120,38501.45,2016-07-26,2026-06-04,False
3,3,1094368,11.11,84,13028.19,2023-02-14,2030-01-08,False
9,2,2309933,7.43,36,64164.81,2020-08-18,2023-08-03,False
3,3,1801676,15.77,240,7506.98,2021-02-03,2040-10-21,False
4,3,660496,13.33,48,13760.33,2021-02-02,2025-01-12,False
5,5,2924888,12.96,120,24374.07,2023-12-25,2033-11-02,False
9,3,879711,15.69,84,10472.75,2020-10-25,2027-09-19,False
8,2,1435377,11.05,180,7974.32,2022-07-04,2037-04-16,False
4,1,816120,13.68,12,68010.0,2022-01-10,2023-01-05,False
9,4,3130826,11.93,360,8696.74,2023-10-03,2053-04-28,False
1,4,381859,8.13,24,15910.79,2022-03-29,2024-03-18,False
3,4,292574,7.76,48,6095.29,2024-04-30,2028-04-09,True
8,5,4560366,13.4,240,19001.53,2024-12-16,2044-09-02,False
6,3,1041038,10.97,240,4337.66,2024-02-02,2043-10-20,False
1,3,4128258,14.69,180,22934.77,2026-05-29,2041-03-11,False
10,3,2148457,10.52,84,25576.87,2026-05-08,2033-04-01,False
1,4,4832999,10.08,180,26849.99,2022-12-30,2037-10-12,False
2,3,2209134,11.7,84,26299.21,2018-02-09,2025-01-03,False
1,5,1188104,12.64,84,14144.1,2025-11-10,2032-10-04,False
5,1,3930101,9.85,120,32750.84,2018-04-07,2028-02-14,False
7,3,4647465,7.49,180,25819.25,2016-11-20,2031-09-03,False
1,4,3085639,13.67,120,25713.66,2021-02-09,2030-12-19,False
5,1,4776886,11.96,240,19903.69,2020-02-09,2039-10-27,False
10,1,930433,7.48,60,15507.22,2023-06-06,2028-05-10,False
4,1,4003557,15.83,180,22241.98,2025-12-02,2040-09-14,False
7,2,381523,15.37,36,10597.86,2020-04-01,2023-03-17,False
7,4,3965863,9.05,240,16524.43,2019-07-17,2039-04-03,False
6,1,4449545,10.95,84,52970.77,2021-11-26,2028-10-20,False
4,4,417977,15.94,84,4975.92,2019-07-10,2026-06-03,False
4,4,870643,12.58,48,18138.4,2025-03-01,2029-02-08,True
2,2,665663,13.17,360,1849.06,2017-05-26,2046-12-20,False
1,2,918639,9.44,180,5103.55,2024-12-23,2039-10-06,False
9,2,1194690,15.01,12,99557.5,2020-02-18,2021-02-12,False
